interatomic distance(nm), energy(K), force(nN), time elapsed
0.377180270094, -125.608365992703, 10.506091592272, 0.2001
0.377248222270, -125.601092499029, 10.901338227176, 0.2004
0.377315683267, -125.593606416904, 11.292219994330, 0.2007
0.377382635472, -125.585916575064, 11.678672962306, 0.2010
0.377449061473, -125.578031958533, 12.060635418974, 0.2013
0.377514944058, -125.569961697792, 12.438047829086, 0.2016
0.377580266222, -125.561715057974, 12.810852791244, 0.2019
0.377645011168, -125.553301428110, 13.178994994324, 0.2022
0.377709162308, -125.544730310411, 13.542421173430, 0.2025
0.377772703266, -125.536011309628, 13.901080065449, 0.2028
0.377835617883, -125.527154122472, 14.254922364277, 0.2031
0.377897890213, -125.518168527118, 14.603900675773, 0.2034
0.377959504534, -125.509064372797, 14.947969472522, 0.2037
0.378020445341, -125.499851569488, 15.287085048444, 0.2040
0.378080697356, -125.490540077703, 15.621205473336, 0.2043
0.378140245522, -125.481139898399, 15.950290547376, 0.2046
0.378199075013, -125.471661062994, 16.274301755669, 0.2049
0.378257171228, -125.462113623518, 16.593202222871, 0.2052
0.378314519800, -125.452507642884, 16.906956667949, 0.2055
0.378371106589, -125.442853185307, 17.215531359125, 0.2058
0.378426917693, -125.433160306849, 17.518894069048, 0.2061
0.378481939443, -125.423439046126, 17.817014030241, 0.2064
0.378536158405, -125.413699415153, 18.109861890869, 0.2067
0.378589561385, -125.403951390347, 18.397409670855, 0.2070
0.378642135426, -125.394204903687, 18.679630718407, 0.2073
0.378693867811, -125.384469834041, 18.956499666964, 0.2076
0.378744746066, -125.374755998647, 19.227992392621, 0.2079
0.378794757957, -125.365073144771, 19.494085972053, 0.2082
0.378843891495, -125.355430941528, 19.754758640971, 0.2085
0.378892134934, -125.345838971878, 20.009989753146, 0.2088
0.378939476773, -125.336306724794, 20.259759740021, 0.2091
0.378985905759, -125.326843587607, 20.504050070947, 0.2094
0.379031410885, -125.317458838528, 20.742843214059, 0.2097
0.379075981389, -125.308161639342, 20.976122597827, 0.2100
0.379119606762, -125.298961028296, 21.203872573291, 0.2103
0.379162276741, -125.289865913145, 21.426078377011, 0.2106
0.379203981315, -125.280885064400, 21.642726094754, 0.2109
0.379244710720, -125.272027108741, 21.853802625924, 0.2112
0.379284455446, -125.263300522623, 22.059295648766, 0.2115
0.379323206235, -125.254713626052, 22.259193586351, 0.2118
0.379360954079, -125.246274576551, 22.453485573361, 0.2121
0.379397690223, -125.237991363303, 22.642161423694, 0.2124
0.379433406166, -125.229871801474, 22.825211598882, 0.2127
0.379468093660, -125.221923526722, 23.002627177364, 0.2130
0.379501744710, -125.214153989873, 23.174399824598, 0.2133
0.379534351578, -125.206570451796, 23.340521764038, 0.2136
0.379565906778, -125.199179978433, 23.500985748981, 0.2139
0.379596403079, -125.191989436028, 23.655785035293, 0.2142
0.379625833507, -125.185005486516, 23.804913355018, 0.2145
0.379654191341, -125.178234583103, 23.948364890891, 0.2148
0.379681470119, -125.171682966006, 24.086134251740, 0.2151
0.379707663632, -125.165356658379, 24.218216448810, 0.2154
0.379732765929, -125.159261462406, 24.344606872982, 0.2157
0.379756771315, -125.153402955566, 24.465301272929, 0.2160
0.379779674352, -125.147786487074, 24.580295734180, 0.2163
0.379801469858, -125.142417174487, 24.689586659120, 0.2166
0.379822152908, -125.137299900478, 24.793170747914, 0.2169
0.379841718836, -125.132439309783, 24.891044980372, 0.2172
0.379860163231, -125.127839806312, 24.983206598745, 0.2175
0.379877481940, -125.123505550427, 25.069653091463, 0.2178
0.379893671069, -125.119440456379, 25.150382177815, 0.2181
0.379908726979, -125.115648189922, 25.225391793571, 0.2184
0.379922646291, -125.112132166075, 25.294680077554, 0.2187
0.379935425882, -125.108895547057, 25.358245359157, 0.2190
0.379947062890, -125.105941240378, 25.416086146805, 0.2193
0.379957554706, -125.103271897095, 25.468201117375, 0.2196
0.379966898983, -125.100889910221, 25.514589106560, 0.2199
0.379975093632, -125.098797413301, 25.555249100188, 0.2202
0.379982136818, -125.096996279140, 25.590180226498, 0.2205
0.379988026970, -125.095488118694, 25.619381749358, 0.2208
0.379992762770, -125.094274280114, 25.642853062448, 0.2211
0.379996343162, -125.093355847955, 25.660593684392, 0.2214
0.379998767345, -125.092733642528, 25.672603254848, 0.2217
0.380000034779, -125.092408219425, 25.678881531546, 0.2220
0.380000145181, -125.092379869185, 25.679428388293, 0.2223
0.379999098526, -125.092648617129, 25.674243813920, 0.2226
0.379996895047, -125.093214223341, 25.663327912193, 0.2229
0.379993535237, -125.094076182811, 25.646680902678, 0.2232
0.379989019845, -125.095233725731, 25.624303122562, 0.2235
0.379983349880, -125.096685817950, 25.596195029422, 0.2238
0.379976526608, -125.098431161582, 25.562357204961, 0.2241
0.379968551554, -125.100468195773, 25.522790359688, 0.2244
0.379959426501, -125.102795097626, 25.477495338560, 0.2247
0.379949153489, -125.105409783280, 25.426473127572, 0.2250
0.379937734817, -125.108309909150, 25.369724861307, 0.2253
0.379925173043, -125.111492873322, 25.307251831432, 0.2256
0.379911470981, -125.114955817113, 25.239055496150, 0.2259
0.379896631704, -125.118695626786, 25.165137490605, 0.2262
0.379880658543, -125.122708935425, 25.085499638231, 0.2265
0.379863555086, -125.126992124973, 25.000143963060, 0.2268
0.379845325178, -125.131541328435, 24.909072702963, 0.2271
0.379825972924, -125.136352432236, 24.812288323854, 0.2274
0.379805502685, -125.141421078751, 24.709793534826, 0.2277
0.379783919078, -125.146742668997, 24.601591304235, 0.2280
0.379761226978, -125.152312365484, 24.487684876721, 0.2283
0.379737431519, -125.158125095248, 24.368077791171, 0.2286
0.379712538090, -125.164175553034, 24.242773899611, 0.2289
0.379686552336, -125.170458204660, 24.111777387031, 0.2292
0.379659480160, -125.176967290547, 23.975092792144, 0.2295
0.379631327721, -125.183696829418, 23.832725029056, 0.2298
0.379602101434, -125.190640622174, 23.684679409866, 0.2301
0.379571807969, -125.197792255936, 23.530961668179, 0.2304
0.379540454252, -125.205145108264, 23.371577983517, 0.2307
0.379508047465, -125.212692351554, 23.206535006647, 0.2310
0.379474595045, -125.220426957608, 23.035839885798, 0.2313
0.379440104682, -125.228341702376, 22.859500293760, 0.2316
0.379404584323, -125.236429170886, 22.677524455880, 0.2319
0.379368042167, -125.244681762342, 22.489921178913, 0.2322
0.379330486666, -125.253091695408, 22.296699880745, 0.2325
0.379291926528, -125.261651013666, 22.097870620968, 0.2328
0.379252370710, -125.270351591263, 21.893444132292, 0.2331
0.379211828424, -125.279185138726, 21.683431852789, 0.2334
0.379170309133, -125.288143208967, 21.467845958955, 0.2337
0.379127822551, -125.297217203471, 21.246699399568, 0.2340
0.379084378642, -125.306398378654, 21.020005930341, 0.2343
0.379039987621, -125.315677852414, 20.787780149345, 0.2346
0.378994659950, -125.325046610858, 20.550037533178, 0.2349
0.378948406343, -125.334495515206, 20.306794473881, 0.2352
0.378901237760, -125.344015308884, 20.058068316566, 0.2355
0.378853165407, -125.353596624784, 19.803877397736, 0.2358
0.378804200738, -125.363229992718, 19.544241084282, 0.2361
0.378754355452, -125.372905847029, 19.279179813128, 0.2364
0.378703641492, -125.382614534401, 19.008715131503, 0.2367
0.378652071044, -125.392346321820, 18.732869737804, 0.2370
0.378599656538, -125.402091404726, 18.451667523037, 0.2373
0.378546410644, -125.411839915322, 18.165133612794, 0.2376
0.378492346272, -125.421581931058, 17.873294409733, 0.2379
0.378437476573, -125.431307483278, 17.576177636547, 0.2382
0.378381814934, -125.441006566026, 17.273812379358, 0.2385
0.378325374979, -125.450669145018, 16.966229131528, 0.2388
0.378268170567, -125.460285166755, 16.653459837823, 0.2391
0.378210215790, -125.469844567808, 16.335537938915, 0.2394
0.378151524975, -125.479337284224, 16.012498416159, 0.2397
0.378092112675, -125.488753261099, 15.684377836607, 0.2400
0.378031993677, -125.498082462269, 15.351214398219, 0.2403
0.377971182990, -125.507314880140, 15.013047975218, 0.2406
0.377909695854, -125.516440545647, 14.669920163533, 0.2409
0.377847547727, -125.525449538323, 14.321874326293, 0.2412
0.377784754293, -125.534331996490, 13.968955639293, 0.2415
0.377721331453, -125.543078127548, 13.611211136409, 0.2418
0.377657295326, -125.551678218368, 13.248689754864, 0.2421
0.377592662248, -125.560122645768, 12.881442380321, 0.2424
0.377527448764, -125.568401887081, 12.509521891711, 0.2427
0.377461671634, -125.576506530784, 12.132983205750, 0.2430
0.377395347823, -125.584427287201, 11.751883321061, 0.2433
0.377328494504, -125.592154999248, 11.366281361855, 0.2436
0.377261129049, -125.599680653236, 10.976238621065, 0.2439
0.377193269034, -125.606995389692, 10.581818602892, 0.2442
0.377124932231, -125.614090514214, 10.183087064670, 0.2445
0.377056136606, -125.620957508326, 9.780112057967, 0.2448
0.376986900315, -125.627588040336, 9.372963968862, 0.2451
0.376917241704, -125.633973976179, 8.961715557288, 0.2454
0.376847179302, -125.640107390231, 8.546441995383, 0.2457
0.376776731822, -125.645980576080, 8.127220904746, 0.2460
0.376705918153, -125.651586057243, 7.704132392513, 0.2463
0.376634757357, -125.656916597817, 7.277259086171, 0.2466
0.376563268669, -125.661965213036, 6.846686167007, 0.2469
0.376491471489, -125.666725179736, 6.412501402107, 0.2472
0.376419385381, -125.671190046702, 5.974795174807, 0.2475
0.376347030067, -125.675353644881, 5.533660513504, 0.2478
0.376274425423, -125.679210097449, 5.089193118723, 0.2481
0.376201591476, -125.682753829713, 4.641491388347, 0.2484
0.376128548399, -125.685979578825, 4.190656440910, 0.2487
0.376055316504, -125.688882403306, 3.736792136853, 0.2490
0.375981916243, -125.691457692342, 3.280005097639, 0.2493
0.375908368196, -125.693701174851, 2.820404722631, 0.2496
0.375834693073, -125.695608928293, 2.358103203630, 0.2499
0.375760911703, -125.697177387204, 1.893215536966, 0.2502
0.375687045033, -125.698403351446, 1.425859533049, 0.2505
0.375613114122, -125.699283994139, 0.956155823275, 0.2508
0.375539140132, -125.699816869268, 0.484227864182, 0.2511
0.375465144327, -125.699999918936, 0.010201938762, 0.2514
0.375391148067, -125.699831480258, -0.465792845165, 0.2517
0.375317172799, -125.699310291860, -0.943624559635, 0.2520
0.375243240051, -125.698435499972, -1.423158464343, 0.2523
0.375169371431, -125.697206664104, -1.904257017697, 0.2526
0.375095588616, -125.695623762269, -2.386779891185, 0.2529
0.375021913347, -125.693687195748, -2.870583987166, 0.2532
0.374948367424, -125.691397793373, -3.355523460154, 0.2535
0.374874972695, -125.688756815311, -3.841449741704, 0.2538
0.374801751056, -125.685765956332, -4.328211568950, 0.2541
0.374728724439, -125.682427348542, -4.815655016905, 0.2544
0.374655914807, -125.678743563563, -5.303623534570, 0.2547
0.374583344146, -125.674717614149, -5.791957984939, 0.2550
0.374511034460, -125.670352955221, -6.280496688964, 0.2553
0.374439007761, -125.665653484291, -6.769075473526, 0.2556
0.374367286062, -125.660623541290, -7.257527723486, 0.2559
0.374295891372, -125.655267907759, -7.745684437859, 0.2562
0.374224845687, -125.649591805403, -8.233374290147, 0.2565
0.374154170979, -125.643600893992, -8.720423692888, 0.2568
0.374083889195, -125.637301268605, -9.206656866430, 0.2571
0.374014022242, -125.630699456197, -9.691895911979, 0.2574
0.373944591984, -125.623802411482, -10.175960888919, 0.2577
0.373875620232, -125.616617512134, -10.658669896428, 0.2580
0.373807128735, -125.609152553288, -11.139839159388, 0.2583
0.373739139173, -125.601415741337, -11.619283118587, 0.2586
0.373671673148, -125.593415687032, -12.096814525198, 0.2589
0.373604752178, -125.585161397861, -12.572244539521, 0.2592
0.373538397682, -125.576662269731, -13.045382833947, 0.2595
0.373472630980, -125.567928077931, -13.516037700114, 0.2598
0.373407473278, -125.558968967393, -13.984016160214, 0.2601
0.373342945662, -125.549795442245, -14.449124082377, 0.2604
0.373279069088, -125.540418354662, -14.911166300084, 0.2607
0.373215864373, -125.530848893027, -15.369946735523, 0.2610
0.373153352190, -125.521098569400, -15.825268526810, 0.2613
0.373091553055, -125.511179206319, -16.276934158972, 0.2616
0.373030487316, -125.501102922923, -16.724745598600, 0.2619
0.372970175153, -125.490882120435, -17.168504432046, 0.2622
0.372910636558, -125.480529466996, -17.608012007047, 0.2625
0.372851891336, -125.470057881887, -18.043069577640, 0.2628
0.372793959088, -125.459480519138, -18.473478452225, 0.2631
0.372736859207, -125.448810750561, -18.899040144624, 0.2634
0.372680610868, -125.438062148219, -19.319556527963, 0.2637
0.372625233017, -125.427248466350, -19.734829991226, 0.2640
0.372570744367, -125.416383622787, -20.144663598275, 0.2643
0.372517163382, -125.405481679883, -20.548861249159, 0.2646
0.372464508274, -125.394556824981, -20.947227843513, 0.2649
0.372412796994, -125.383623350453, -21.339569445824, 0.2652
0.372362047217, -125.372695633340, -21.725693452369, 0.2655
0.372312276343, -125.361788114634, -22.105408759582, 0.2658
0.372263501479, -125.350915278219, -22.478525933619, 0.2661
0.372215739437, -125.340091629526, -22.844857380896, 0.2664
0.372169006723, -125.329331673927, -23.204217519334, 0.2667
0.372123319529, -125.318649894912, -23.556422950071, 0.2670
0.372078693723, -125.308060732080, -23.901292629373, 0.2673
0.372035144845, -125.297578559000, -24.238648040489, 0.2676
0.371992688094, -125.287217660967, -24.568313365171, 0.2679
0.371951338325, -125.276992212708, -24.890115654597, 0.2682
0.371911110036, -125.266916256072, -25.203884999401, 0.2685
0.371872017365, -125.257003677753, -25.509454698554, 0.2688
0.371834074080, -125.247268187095, -25.806661426797, 0.2691
0.371797293573, -125.237723294007, -26.095345400345, 0.2694
0.371761688850, -125.228382287058, -26.375350540578, 0.2697
0.371727272527, -125.219258211776, -26.646524635435, 0.2700
0.371694056823, -125.210363849205, -26.908719498230, 0.2703
0.371662053552, -125.201711694768, -27.161791123589, 0.2706
0.371631274115, -125.193313937482, -27.405599840252, 0.2709
0.371601729499, -125.185182439557, -27.640010460436, 0.2712
0.371573430265, -125.177328716445, -27.864892425504, 0.2715
0.371546386545, -125.169763917362, -28.080119947651, 0.2718
0.371520608037, -125.162498806345, -28.285572147353, 0.2721
0.371496103998, -125.155543743869, -28.481133186314, 0.2724
0.371472883240, -125.148908669081, -28.666692395655, 0.2727
0.371450954122, -125.142603082680, -28.842144399096, 0.2730
0.371430324551, -125.136636030492, -29.007389230903, 0.2733
0.371411001971, -125.131016087768, -29.162332448349, 0.2736
0.371392993365, -125.125751344250, -29.306885238492, 0.2739
0.371376305245, -125.120849390033, -29.440964519032, 0.2742
0.371360943652, -125.116317302265, -29.564493033076, 0.2745
0.371346914152, -125.112161632706, -29.677399437587, 0.2748
0.371334221833, -125.108388396184, -29.779618385371, 0.2751
0.371322871300, -125.105003059968, -29.871090600417, 0.2754
0.371312866674, -125.102010534090, -29.951762946435, 0.2757
0.371304211591, -125.099415162642, -30.021588488474, 0.2760
0.371296909197, -125.097220716050, -30.080526547463, 0.2763
0.371290962147, -125.095430384371, -30.128542747595, 0.2766
0.371286372604, -125.094046771609, -30.165609056423, 0.2769
0.371283142240, -125.093071891067, -30.191703817624, 0.2772
0.371281272230, -125.092507161761, -30.206811776325, 0.2775
0.371280763254, -125.092353405876, -30.210924096965, 0.2778
0.371281615498, -125.092610847307, -30.204038373646, 0.2781
0.371283828651, -125.093279111249, -30.186158632950, 0.2784
0.371287401909, -125.094357224875, -30.157295329228, 0.2787
0.371292333971, -125.095843619068, -30.117465332346, 0.2790
0.371298623042, -125.097736131228, -30.066691907946, 0.2793
0.371306266835, -125.100032009125, -30.005004690234, 0.2796
0.371315262571, -125.102727915814, -29.932439647372, 0.2799
0.371325606979, -125.105819935570, -29.849039039527, 0.2802
0.371337296303, -125.109303580859, -29.754851369681, 0.2805
0.371350326298, -125.113173800302, -29.649931327295, 0.2808
0.371364692238, -125.117424987635, -29.534339724936, 0.2811
0.371380388915, -125.122050991623, -29.408143428011, 0.2814
0.371397410641, -125.127045126923, -29.271415277736, 0.2817
0.371415751258, -125.132400185854, -29.124234007510, 0.2820
0.371435404134, -125.138108451061, -28.966684152852, 0.2823
0.371456362170, -125.144161709025, -28.798855955088, 0.2826
0.371478617804, -125.150551264410, -28.620845258981, 0.2829
0.371502163016, -125.157267955190, -28.432753404501, 0.2832
0.371526989332, -125.164302168534, -28.234687112960, 0.2835
0.371553087827, -125.171643857419, -28.026758367726, 0.2838
0.371580449133, -125.179282557907, -27.809084289756, 0.2841
0.371609063442, -125.187207407078, -27.581787008184, 0.2844
0.371638920514, -125.195407161550, -27.344993526217, 0.2847
0.371670009678, -125.203870216568, -27.098835582593, 0.2850
0.371702319845, -125.212584625603, -26.843449508867, 0.2853
0.371735839507, -125.221538120420, -26.578976082783, 0.2856
0.371770556748, -125.230718131580, -26.305560378023, 0.2859
0.371806459249, -125.240111809317, -26.023351610584, 0.2862
0.371843534296, -125.249706044761, -25.732502982091, 0.2865
0.371881768782, -125.259487491445, -25.433171520305, 0.2868
0.371921149222, -125.269442587064, -25.125517917123, 0.2871
0.371961661754, -125.279557575430, -24.809706364355, 0.2874
0.372003292149, -125.289818528589, -24.485904387550, 0.2877
0.372046025816, -125.300211369041, -24.154282678179, 0.2880
0.372089847815, -125.310721892028, -23.815014924438, 0.2883
0.372134742859, -125.321335787847, -23.468277640958, 0.2886
0.372180695326, -125.332038664133, -23.114249997714, 0.2889
0.372227689263, -125.342816068080, -22.753113648391, 0.2892
0.372275708401, -125.353653508556, -22.385052558491, 0.2895
0.372324736154, -125.364536478063, -22.010252833444, 0.2898
0.372374755636, -125.375450474513, -21.628902546994, 0.2901
0.372425749665, -125.386381022770, -21.241191570101, 0.2904
0.372477700772, -125.397313695929, -20.847311400633, 0.2907
0.372530591209, -125.408234136288, -20.447454994076, 0.2910
0.372584402961, -125.419128075983, -20.041816595501, 0.2913
0.372639117750, -125.429981357249, -19.630591573036, 0.2916
0.372694717049, -125.440779952277, -19.213976253038, 0.2919
0.372751182086, -125.451509982629, -18.792167757212, 0.2922
0.372808493856, -125.462157738192, -18.365363841851, 0.2925
0.372866633128, -125.472709695639, -17.933762739422, 0.2928
0.372925580455, -125.483152536360, -17.497563002671, 0.2931
0.372985316185, -125.493473163860, -17.056963351434, 0.2934
0.373045820465, -125.503658720585, -16.612162522313, 0.2937
0.373107073254, -125.513696604151, -16.163359121399, 0.2940
0.373169054330, -125.523574482980, -15.710751480167, 0.2943
0.373231743299, -125.533280311297, -15.254537514705, 0.2946
0.373295119607, -125.542802343491, -14.794914588399, 0.2949
0.373359162545, -125.552129147818, -14.332079378190, 0.2952
0.373423851257, -125.561249619438, -13.866227744535, 0.2955
0.373489164755, -125.570152992770, -13.397554605143, 0.2958
0.373555081921, -125.578828853156, -12.926253812613, 0.2961
0.373621581520, -125.587267147839, -12.452518036022, 0.2964
0.373688642208, -125.595458196224, -11.976538646565, 0.2967
0.373756242536, -125.603392699450, -11.498505607288, 0.2970
0.373824360968, -125.611061749237, -11.018607366984, 0.2973
0.373892975880, -125.618456836034, -10.537030758290, 0.2976
0.373962065573, -125.625569856458, -10.053960900012, 0.2979
0.374031608282, -125.632393120013, -9.569581103728, 0.2982
0.374101582183, -125.638919355122, -9.084072784660, 0.2985
0.374171965399, -125.645141714444, -8.597615376852, 0.2988
0.374242736011, -125.651053779503, -8.110386252629, 0.2991
0.374313872068, -125.656649564632, -7.622560646360, 0.2994
0.374385351589, -125.661923520232, -7.134311582488, 0.2997
0.3754635551594852622895168052, -125.7, 0, 0
